frame,seconds,midi,note,velocity,instrument,pan
35025,1167.500,72,C5,0.48,0,0.16
34980,1166.000,36,C2,0.6,1,-0.12
35010,1167.000,43,G2,0.39,1,-0.12
35040,1168.000,76,E5,0.67,0,0.16
35055,1168.500,74,D5,0.48,0,0.16
35070,1169.000,72,C5,0.67,0,0.16
35085,1169.500,76,E5,0.48,0,0.16
35040,1168.000,36,C2,0.6,1,-0.12
35070,1169.000,43,G2,0.39,1,-0.12
35100,1170.000,77,F5,0.67,0,0.16
35115,1170.500,76,E5,0.48,0,0.16
35130,1171.000,74,D5,0.67,0,0.16
35145,1171.500,72,C5,0.48,0,0.16
35100,1170.000,41,F2,0.6,1,-0.12
35130,1171.000,48,C3,0.39,1,-0.12
35160,1172.000,74,D5,0.67,0,0.16
35175,1172.500,76,E5,0.48,0,0.16
35190,1173.000,74,D5,0.67,0,0.16
35205,1173.500,79,G5,0.48,0,0.16
35160,1172.000,43,G2,0.6,1,-0.12
35190,1173.000,50,D3,0.39,1,-0.12
35220,1174.000,76,E5,0.67,0,0.16
35235,1174.500,74,D5,0.48,0,0.16
35250,1175.000,72,C5,0.67,0,0.16
35265,1175.500,72,C5,0.48,0,0.16
35220,1174.000,36,C2,0.6,1,-0.12
35250,1175.000,43,G2,0.39,1,-0.12
35280,1176.000,79,G5,0.67,0,0.16
35295,1176.500,76,E5,0.48,0,0.16
35310,1177.000,74,D5,0.67,0,0.16
35325,1177.500,72,C5,0.48,0,0.16
35280,1176.000,36,C2,0.6,1,-0.12
35310,1177.000,43,G2,0.39,1,-0.12
35340,1178.000,77,F5,0.67,0,0.16
35355,1178.500,79,G5,0.48,0,0.16
35370,1179.000,81,A5,0.67,0,0.16
35385,1179.500,77,F5,0.48,0,0.16
35340,1178.000,41,F2,0.6,1,-0.12
35370,1179.000,48,C3,0.39,1,-0.12
35400,1180.000,79,G5,0.67,0,0.16
35415,1180.500,77,F5,0.48,0,0.16
35430,1181.000,74,D5,0.67,0,0.16
35445,1181.500,79,G5,0.48,0,0.16
35400,1180.000,43,G2,0.6,1,-0.12
35430,1181.000,50,D3,0.39,1,-0.12
35400,1180.000,67,G4,0.22,0,-0.24
35405,1180.167,74,D5,0.22,0,-0.24
35410,1180.333,71,B4,0.22,0,-0.24
35415,1180.500,74,D5,0.22,0,-0.24
35420,1180.667,67,G4,0.22,0,-0.24
35425,1180.833,74,D5,0.22,0,-0.24
35430,1181.000,71,B4,0.22,0,-0.24
35435,1181.167,74,D5,0.22,0,-0.24
35440,1181.333,67,G4,0.22,0,-0.24
35445,1181.500,74,D5,0.22,0,-0.24
35450,1181.667,71,B4,0.22,0,-0.24
35455,1181.833,74,D5,0.22,0,-0.24
35400,1180.000,0,C-1,0.1,2,0
35415,1180.500,0,C-1,0.1,3,0
35430,1181.000,0,C-1,0.1,2,0
35445,1181.500,0,C-1,0.1,3,0
35460,1182.000,76,E5,0.67,0,0.16
35475,1182.500,74,D5,0.48,0,0.16
35490,1183.000,72,C5,0.67,0,0.16
35505,1183.500,72,C5,0.48,0,0.16
35460,1182.000,36,C2,0.6,1,-0.12
35490,1183.000,43,G2,0.39,1,-0.12
35460,1182.000,60,C4,0.22,0,-0.24
35465,1182.167,67,G4,0.22,0,-0.24
35470,1182.333,64,E4,0.22,0,-0.24
35475,1182.500,67,G4,0.22,0,-0.24
35480,1182.667,60,C4,0.22,0,-0.24
35485,1182.833,67,G4,0.22,0,-0.24
35490,1183.000,64,E4,0.22,0,-0.24
35495,1183.167,67,G4,0.22,0,-0.24
35500,1183.333,60,C4,0.22,0,-0.24
35505,1183.500,67,G4,0.22,0,-0.24
35510,1183.667,64,E4,0.22,0,-0.24
35515,1183.833,67,G4,0.22,0,-0.24
35460,1182.000,0,C-1,0.1,2,0
35475,1182.500,0,C-1,0.1,3,0
35490,1183.000,0,C-1,0.1,2,0
35505,1183.500,0,C-1,0.1,3,0
35520,1184.000,76,E5,0.67,0,0.16
35535,1184.500,74,D5,0.48,0,0.16
35550,1185.000,72,C5,0.67,0,0.16
35565,1185.500,76,E5,0.48,0,0.16
35520,1184.000,36,C2,0.6,1,-0.12
35550,1185.000,43,G2,0.39,1,-0.12
35520,1184.000,60,C4,0.22,0,-0.24
35525,1184.167,67,G4,0.22,0,-0.24
35530,1184.333,64,E4,0.22,0,-0.24
35535,1184.500,67,G4,0.22,0,-0.24
35540,1184.667,60,C4,0.22,0,-0.24
35545,1184.833,67,G4,0.22,0,-0.24
35550,1185.000,64,E4,0.22,0,-0.24
35555,1185.167,67,G4,0.22,0,-0.24
35560,1185.333,60,C4,0.22,0,-0.24
35565,1185.500,67,G4,0.22,0,-0.24
35570,1185.667,64,E4,0.22,0,-0.24
35575,1185.833,67,G4,0.22,0,-0.24
35520,1184.000,0,C-1,0.1,2,0
35535,1184.500,0,C-1,0.1,3,0
35550,1185.000,0,C-1,0.1,2,0
35565,1185.500,0,C-1,0.1,3,0
35580,1186.000,77,F5,0.67,0,0.16
35595,1186.500,76,E5,0.48,0,0.16
35610,1187.000,74,D5,0.67,0,0.16
35625,1187.500,72,C5,0.48,0,0.16
35580,1186.000,41,F2,0.6,1,-0.12
35610,1187.000,48,C3,0.39,1,-0.12
35580,1186.000,65,F4,0.22,0,-0.24
35585,1186.167,72,C5,0.22,0,-0.24
35590,1186.333,69,A4,0.22,0,-0.24
35595,1186.500,72,C5,0.22,0,-0.24
35600,1186.667,65,F4,0.22,0,-0.24
35605,1186.833,72,C5,0.22,0,-0.24
35610,1187.000,69,A4,0.22,0,-0.24
35615,1187.167,72,C5,0.22,0,-0.24
35620,1187.333,65,F4,0.22,0,-0.24
35625,1187.500,72,C5,0.22,0,-0.24
35630,1187.667,69,A4,0.22,0,-0.24
35635,1187.833,72,C5,0.22,0,-0.24
35580,1186.000,0,C-1,0.1,2,0
35595,1186.500,0,C-1,0.1,3,0
35610,1187.000,0,C-1,0.1,2,0
35625,1187.500,0,C-1,0.1,3,0
35640,1188.000,74,D5,0.67,0,0.16
35655,1188.500,76,E5,0.48,0,0.16
35670,1189.000,74,D5,0.67,0,0.16
35685,1189.500,79,G5,0.48,0,0.16
35640,1188.000,43,G2,0.6,1,-0.12
35670,1189.000,50,D3,0.39,1,-0.12
35640,1188.000,67,G4,0.22,0,-0.24
35645,1188.167,74,D5,0.22,0,-0.24
35650,1188.333,71,B4,0.22,0,-0.24
35655,1188.500,74,D5,0.22,0,-0.24
35660,1188.667,67,G4,0.22,0,-0.24
35665,1188.833,74,D5,0.22,0,-0.24
35670,1189.000,71,B4,0.22,0,-0.24
35675,1189.167,74,D5,0.22,0,-0.24
35680,1189.333,67,G4,0.22,0,-0.24
35685,1189.500,74,D5,0.22,0,-0.24
35690,1189.667,71,B4,0.22,0,-0.24
35695,1189.833,74,D5,0.22,0,-0.24
35640,1188.000,0,C-1,0.1,2,0
35655,1188.500,0,C-1,0.1,3,0
35670,1189.000,0,C-1,0.1,2,0
35685,1189.500,0,C-1,0.1,3,0
35700,1190.000,76,E5,0.67,0,0.16
35715,1190.500,74,D5,0.48,0,0.16
35730,1191.000,72,C5,0.67,0,0.16
35745,1191.500,72,C5,0.48,0,0.16
35700,1190.000,36,C2,0.6,1,-0.12
35730,1191.000,43,G2,0.39,1,-0.12
35700,1190.000,60,C4,0.22,0,-0.24
35705,1190.167,67,G4,0.22,0,-0.24
35710,1190.333,64,E4,0.22,0,-0.24
35715,1190.500,67,G4,0.22,0,-0.24
35720,1190.667,60,C4,0.22,0,-0.24
35725,1190.833,67,G4,0.22,0,-0.24
35730,1191.000,64,E4,0.22,0,-0.24
35735,1191.167,67,G4,0.22,0,-0.24
35740,1191.333,60,C4,0.22,0,-0.24
35745,1191.500,67,G4,0.22,0,-0.24
35750,1191.667,64,E4,0.22,0,-0.24
35755,1191.833,67,G4,0.22,0,-0.24
35700,1190.000,0,C-1,0.1,2,0
35715,1190.500,0,C-1,0.1,3,0
35730,1191.000,0,C-1,0.1,2,0
35745,1191.500,0,C-1,0.1,3,0
35760,1192.000,79,G5,0.67,0,0.16
35775,1192.500,76,E5,0.48,0,0.16
35790,1193.000,74,D5,0.67,0,0.16
35805,1193.500,72,C5,0.48,0,0.16
35760,1192.000,36,C2,0.6,1,-0.12
35790,1193.000,43,G2,0.39,1,-0.12
35760,1192.000,60,C4,0.22,0,-0.24
35765,1192.167,67,G4,0.22,0,-0.24
35770,1192.333,64,E4,0.22,0,-0.24
35775,1192.500,67,G4,0.22,0,-0.24
35780,1192.667,60,C4,0.22,0,-0.24
35785,1192.833,67,G4,0.22,0,-0.24
35790,1193.000,64,E4,0.22,0,-0.24
35795,1193.167,67,G4,0.22,0,-0.24
35800,1193.333,60,C4,0.22,0,-0.24
35805,1193.500,67,G4,0.22,0,-0.24
35810,1193.667,64,E4,0.22,0,-0.24
35815,1193.833,67,G4,0.22,0,-0.24
35760,1192.000,0,C-1,0.1,2,0
35775,1192.500,0,C-1,0.1,3,0
35790,1193.000,0,C-1,0.1,2,0
35805,1193.500,0,C-1,0.1,3,0
35820,1194.000,77,F5,0.67,0,0.16
35835,1194.500,79,G5,0.48,0,0.16
35850,1195.000,81,A5,0.67,0,0.16
35865,1195.500,77,F5,0.48,0,0.16
35820,1194.000,41,F2,0.6,1,-0.12
35850,1195.000,48,C3,0.39,1,-0.12
35820,1194.000,65,F4,0.22,0,-0.24
35825,1194.167,72,C5,0.22,0,-0.24
35830,1194.333,69,A4,0.22,0,-0.24
35835,1194.500,72,C5,0.22,0,-0.24
35840,1194.667,65,F4,0.22,0,-0.24
35845,1194.833,72,C5,0.22,0,-0.24
35850,1195.000,69,A4,0.22,0,-0.24
35855,1195.167,72,C5,0.22,0,-0.24
35860,1195.333,65,F4,0.22,0,-0.24
35865,1195.500,72,C5,0.22,0,-0.24
35870,1195.667,69,A4,0.22,0,-0.24
35875,1195.833,72,C5,0.22,0,-0.24
35820,1194.000,0,C-1,0.1,2,0
35835,1194.500,0,C-1,0.1,3,0
35850,1195.000,0,C-1,0.1,2,0
35865,1195.500,0,C-1,0.1,3,0
35880,1196.000,79,G5,0.67,0,0.16
35895,1196.500,77,F5,0.48,0,0.16
35910,1197.000,74,D5,0.67,0,0.16
35925,1197.500,79,G5,0.48,0,0.16
35880,1196.000,43,G2,0.6,1,-0.12
35910,1197.000,50,D3,0.39,1,-0.12
35880,1196.000,67,G4,0.22,0,-0.24
35885,1196.167,74,D5,0.22,0,-0.24
35890,1196.333,71,B4,0.22,0,-0.24
35895,1196.500,74,D5,0.22,0,-0.24
35900,1196.667,67,G4,0.22,0,-0.24
35905,1196.833,74,D5,0.22,0,-0.24
35910,1197.000,71,B4,0.22,0,-0.24
35915,1197.167,74,D5,0.22,0,-0.24
35920,1197.333,67,G4,0.22,0,-0.24
35925,1197.500,74,D5,0.22,0,-0.24
35930,1197.667,71,B4,0.22,0,-0.24
35935,1197.833,74,D5,0.22,0,-0.24
35880,1196.000,0,C-1,0.1,2,0
35895,1196.500,0,C-1,0.1,3,0
35910,1197.000,0,C-1,0.1,2,0
35925,1197.500,0,C-1,0.1,3,0
35940,1198.000,76,E5,0.67,0,0.16
35955,1198.500,74,D5,0.48,0,0.16
35970,1199.000,72,C5,0.67,0,0.16
35985,1199.500,72,C5,0.48,0,0.16
35940,1198.000,36,C2,0.6,1,-0.12
35970,1199.000,43,G2,0.39,1,-0.12
35940,1198.000,60,C4,0.22,0,-0.24
35945,1198.167,67,G4,0.22,0,-0.24
35950,1198.333,64,E4,0.22,0,-0.24
35955,1198.500,67,G4,0.22,0,-0.24
35960,1198.667,60,C4,0.22,0,-0.24
35965,1198.833,67,G4,0.22,0,-0.24
35970,1199.000,64,E4,0.22,0,-0.24
35975,1199.167,67,G4,0.22,0,-0.24
35980,1199.333,60,C4,0.22,0,-0.24
35985,1199.500,67,G4,0.22,0,-0.24
35990,1199.667,64,E4,0.22,0,-0.24
35995,1199.833,67,G4,0.22,0,-0.24
35940,1198.000,0,C-1,0.1,2,0
35955,1198.500,0,C-1,0.1,3,0
35970,1199.000,0,C-1,0.1,2,0
35985,1199.500,0,C-1,0.1,3,0
36000,1200.000,76,E5,0.67,0,0.16
36015,1200.500,74,D5,0.48,0,0.16
36030,1201.000,72,C5,0.67,0,0.16
36045,1201.500,76,E5,0.48,0,0.16
36000,1200.000,36,C2,0.6,1,-0.12
36030,1201.000,43,G2,0.39,1,-0.12
36000,1200.000,60,C4,0.22,0,-0.24
36005,1200.167,67,G4,0.22,0,-0.24
36010,1200.333,64,E4,0.22,0,-0.24
36015,1200.500,67,G4,0.22,0,-0.24
36020,1200.667,60,C4,0.22,0,-0.24
36025,1200.833,67,G4,0.22,0,-0.24
36030,1201.000,64,E4,0.22,0,-0.24
36035,1201.167,67,G4,0.22,0,-0.24
36040,1201.333,60,C4,0.22,0,-0.24
36045,1201.500,67,G4,0.22,0,-0.24
36050,1201.667,64,E4,0.22,0,-0.24
36055,1201.833,67,G4,0.22,0,-0.24
36000,1200.000,0,C-1,0.1,2,0
36015,1200.500,0,C-1,0.1,3,0
36030,1201.000,0,C-1,0.1,2,0
36045,1201.500,0,C-1,0.1,3,0
36060,1202.000,77,F5,0.67,0,0.16
36075,1202.500,76,E5,0.48,0,0.16
36090,1203.000,74,D5,0.67,0,0.16
36105,1203.500,72,C5,0.48,0,0.16
36060,1202.000,41,F2,0.6,1,-0.12
36090,1203.000,48,C3,0.39,1,-0.12
36060,1202.000,65,F4,0.22,0,-0.24
36065,1202.167,72,C5,0.22,0,-0.24
36070,1202.333,69,A4,0.22,0,-0.24
36075,1202.500,72,C5,0.22,0,-0.24
36080,1202.667,65,F4,0.22,0,-0.24
36085,1202.833,72,C5,0.22,0,-0.24
36090,1203.000,69,A4,0.22,0,-0.24
36095,1203.167,72,C5,0.22,0,-0.24
36100,1203.333,65,F4,0.22,0,-0.24
36105,1203.500,72,C5,0.22,0,-0.24
36110,1203.667,69,A4,0.22,0,-0.24
36115,1203.833,72,C5,0.22,0,-0.24
36060,1202.000,0,C-1,0.1,2,0
36075,1202.500,0,C-1,0.1,3,0
36090,1203.000,0,C-1,0.1,2,0
36105,1203.500,0,C-1,0.1,3,0
36120,1204.000,74,D5,0.67,0,0.16
36135,1204.500,76,E5,0.48,0,0.16
36150,1205.000,74,D5,0.67,0,0.16
36165,1205.500,79,G5,0.48,0,0.16
36120,1204.000,43,G2,0.6,1,-0.12
36150,1205.000,50,D3,0.39,1,-0.12
36120,1204.000,67,G4,0.22,0,-0.24
36125,1204.167,74,D5,0.22,0,-0.24
36130,1204.333,71,B4,0.22,0,-0.24
36135,1204.500,74,D5,0.22,0,-0.24
36140,1204.667,67,G4,0.22,0,-0.24
36145,1204.833,74,D5,0.22,0,-0.24
36150,1205.000,71,B4,0.22,0,-0.24
36155,1205.167,74,D5,0.22,0,-0.24
36160,1205.333,67,G4,0.22,0,-0.24
36165,1205.500,74,D5,0.22,0,-0.24
36170,1205.667,71,B4,0.22,0,-0.24
36175,1205.833,74,D5,0.22,0,-0.24
36120,1204.000,0,C-1,0.1,2,0
36135,1204.500,0,C-1,0.1,3,0
36150,1205.000,0,C-1,0.1,2,0
36165,1205.500,0,C-1,0.1,3,0
36180,1206.000,76,E5,0.67,0,0.16
36195,1206.500,74,D5,0.48,0,0.16
36210,1207.000,72,C5,0.67,0,0.16
36225,1207.500,72,C5,0.48,0,0.16
36180,1206.000,36,C2,0.6,1,-0.12
36210,1207.000,43,G2,0.39,1,-0.12
36180,1206.000,60,C4,0.22,0,-0.24
36185,1206.167,67,G4,0.22,0,-0.24
36190,1206.333,64,E4,0.22,0,-0.24
36195,1206.500,67,G4,0.22,0,-0.24
36200,1206.667,60,C4,0.22,0,-0.24
36205,1206.833,67,G4,0.22,0,-0.24
36210,1207.000,64,E4,0.22,0,-0.24
36215,1207.167,67,G4,0.22,0,-0.24
36220,1207.333,60,C4,0.22,0,-0.24
36225,1207.500,67,G4,0.22,0,-0.24
36230,1207.667,64,E4,0.22,0,-0.24
36235,1207.833,67,G4,0.22,0,-0.24
36180,1206.000,0,C-1,0.1,2,0
36195,1206.500,0,C-1,0.1,3,0
36210,1207.000,0,C-1,0.1,2,0
36225,1207.500,0,C-1,0.1,3,0
36240,1208.000,79,G5,0.67,0,0.16
36255,1208.500,76,E5,0.48,0,0.16
36270,1209.000,74,D5,0.67,0,0.16
36285,1209.500,72,C5,0.48,0,0.16
36240,1208.000,36,C2,0.6,1,-0.12
36270,1209.000,43,G2,0.39,1,-0.12
36240,1208.000,60,C4,0.22,0,-0.24
36245,1208.167,67,G4,0.22,0,-0.24
36250,1208.333,64,E4,0.22,0,-0.24
36255,1208.500,67,G4,0.22,0,-0.24
36260,1208.667,60,C4,0.22,0,-0.24
36265,1208.833,67,G4,0.22,0,-0.24
36270,1209.000,64,E4,0.22,0,-0.24
36275,1209.167,67,G4,0.22,0,-0.24
36280,1209.333,60,C4,0.22,0,-0.24
36285,1209.500,67,G4,0.22,0,-0.24
36290,1209.667,64,E4,0.22,0,-0.24
36295,1209.833,67,G4,0.22,0,-0.24
36240,1208.000,0,C-1,0.1,2,0
36255,1208.500,0,C-1,0.1,3,0
36270,1209.000,0,C-1,0.1,2,0
36285,1209.500,0,C-1,0.1,3,0
36300,1210.000,77,F5,0.67,0,0.16
36315,1210.500,79,G5,0.48,0,0.16
36330,1211.000,81,A5,0.67,0,0.16
36345,1211.500,77,F5,0.48,0,0.16
36300,1210.000,41,F2,0.6,1,-0.12
36330,1211.000,48,C3,0.39,1,-0.12
36300,1210.000,65,F4,0.22,0,-0.24
36305,1210.167,72,C5,0.22,0,-0.24
36310,1210.333,69,A4,0.22,0,-0.24
36315,1210.500,72,C5,0.22,0,-0.24
36320,1210.667,65,F4,0.22,0,-0.24
36325,1210.833,72,C5,0.22,0,-0.24
36330,1211.000,69,A4,0.22,0,-0.24
36335,1211.167,72,C5,0.22,0,-0.24
36340,1211.333,65,F4,0.22,0,-0.24
36345,1211.500,72,C5,0.22,0,-0.24
36350,1211.667,69,A4,0.22,0,-0.24
36355,1211.833,72,C5,0.22,0,-0.24
36300,1210.000,0,C-1,0.1,2,0
36315,1210.500,0,C-1,0.1,3,0
36330,1211.000,0,C-1,0.1,2,0
36345,1211.500,0,C-1,0.1,3,0
36360,1212.000,79,G5,0.67,0,0.16
36360,1212.000,43,G2,0.6,1,-0.12
36360,1212.000,67,G4,0.22,0,-0.24
36365,1212.167,74,D5,0.22,0,-0.24
36370,1212.333,71,B4,0.22,0,-0.24
36360,1212.000,0,C-1,0.1,2,0
36285,1209.500,72,C5,0.8,4,0
36285,1209.500,60,C4,0.4,4,0
